8.005627272	2.938569326
8.02462946	2.451193135
8.031881024	1.747495023
8.038244945	1.282659948
8.038804417	2.042436467
8.039766363	1.188266295
8.057245078	2.149571099
8.058343695	1.276316834
8.073417877	2.459375224
8.080891827	1.596750135
8.085633387	2.228611852
8.086343604	1.566884924
8.089747499	2.729687524
8.098307026	2.041869618
8.104113208	2.850468098
8.106685401	2.577516841
8.110068831	2.878492359
8.116493456	1.780865917
8.118387436	1.89878785
8.125246623	2.05857683
8.13479198	2.336459335
8.158370254	1.940684215
8.166243636	2.345427493
8.169098145	1.888197486
8.173768538	2.998038902
8.174606146	2.207279254
8.174982332	2.104664817
8.199431328	2.567838137
8.200256428	2.124597545
8.202523366	2.569392019
8.214146019	1.710312471
8.218047805	1.350726499
8.22452734	2.029869338
8.225051676	2.139947042
8.235543572	1.650809188
8.237849613	2.204397548
8.246244311	1.949202685
8.249425137	1.518754386
8.25536353	2.121251289
8.258892061	1.754208961
8.266439616	2.004108931
8.2722791	1.246022706
8.276948119	2.271315467
8.278217438	1.671648401
8.278420169	1.725179033
8.298571637	2.179874928
8.321289726	1.724390842
8.327804262	1.362913261
8.336183415	2.229124893
8.336995797	2.95896375
8.337549725	2.505104157
8.33757802	1.154533071
8.337682442	1.970676452
8.3414192	1.293590591
8.342057512	2.289956313
8.346570419	2.102185886
8.3498531	1.330950405
8.365214475	2.239559981
8.374148502	1.872108076
8.376872705	1.33235176
8.380694976	2.284443605
8.393702773	1.378478355
8.401598177	1.975771471
8.405401393	2.424924475
8.407004241	2.356208051
8.417903811	1.290692501
8.42514155	1.327411501
8.431137472	2.401112386
8.432596464	1.942278753
8.433799291	2.288266837
8.436187037	1.102649764
8.437910774	2.897176855
8.439961339	2.084904134
8.449006691	2.671742769
8.455262388	2.098380908
8.458047621	1.874882866
8.458788755	1.754360133
8.462735563	2.624258695
8.462863624	1.595024948
8.463960673	2.978654921
8.468972376	1.737890524
8.470272822	2.718243009
8.477027685	1.646629008
8.484657864	1.39281752
8.487844615	1.639136291
8.493271704	2.45728258
8.499069363	2.127326986
8.501437775	2.627195766
8.510402019	1.919403212
8.513932287	1.415049147
8.514467931	1.429631023
8.517228472	2.533536678
8.522342412	2.684140675
8.524050189	2.061384469
8.524801879	1.441632623
8.525470815	2.375873657
8.529766218	1.805135948
8.532793553	1.575694974
8.539202293	2.936210623
8.541356423	2.555205537
8.543836427	2.219326505
8.552838462	2.188855862
8.565030153	2.538581453
8.565655094	1.501865754
8.576651313	2.77981158
8.586290444	1.670741432
8.593901377	2.816744613
8.599560449	2.850679126
8.60568051	2.153064691
8.607764315	2.154144241
8.61355644	1.507350169
8.622903609	2.699078088
8.626284538	2.003506232
8.63650042	1.680910405
8.644496016	2.578940163
8.664250403	1.872111296
8.664670641	1.616262917
8.668968601	2.289629
8.671302356	2.164709763
8.681545015	2.216106168
8.68416931	2.399138653
8.693233061	1.242670674
8.699427446	1.609984739
8.70116823	2.483285285
8.704270677	1.522342952
8.704962734	1.690723637
8.705464677	2.846605749
8.717129358	1.249471441
8.717780285	2.435297683
8.71840485	2.8517979
8.723841451	1.8091492
8.732033989	2.870600647
8.732224784	1.476265938
8.738456739	1.206865157
8.740530952	1.194524817
8.751948446	1.551783068
8.760179953	1.921753772
8.760424021	2.19547898
8.761591618	1.103506203
8.762626161	1.147351686
8.765277764	1.586359332
8.772842695	2.711815552
8.778895934	2.575289649
8.787875697	2.018606189
8.790462201	1.557296705
8.80471585	2.01921153
8.814393479	2.941538616
8.816307858	1.342131773
8.820145057	1.278225808
8.82030658	2.903914043
8.823782523	2.10354225
8.839711454	2.337948571
8.841813811	2.336482693
8.844143232	1.885615288
8.848889217	2.3075632
