1522.43	0.001
1630	0.001
1745.16	0.004
1868.46	0.004
2000.47	0.005
2141.81	0.006
2293.13	0.008
2455.14	0.01
2628.61	0.014
2814.32	0.02
3013.16	0.026
3226.04	0.036
3453.97	0.044
3698	0.047
3959.27	0.058
4239	0.067
4538.5	0.078
4859.15	0.084
5202.46	0.101
5570.02	0.109
5963.56	0.121
6384.89	0.138
6836	0.159
7318.98	0.185
7836.08	0.199
8389.71	0.209
8982.46	0.236
9617.09	0.27
10296.6	0.29
11024	0.313
11802.9	0.334
12636.8	0.351
13529.6	0.378
14485.5	0.398
15508.9	0.427
16604.7	0.451
17777.8	0.469
19033.9	0.494
20378.6	0.52
21818.4	0.541
23360	0.562
25010.4	0.588
26777.4	0.604
28669.3	0.624
30694.8	0.639
32863.5	0.659
35185.4	0.678
37671.3	0.691
40332.8	0.721
43182.4	0.734
46233.3	0.751
49499.8	0.774
52997.1	0.793
56741.4	0.811
60750.3	0.828
65042.5	0.84
69637.8	0.851
74557.9	0.86
79825.6	0.872
85465.4	0.886
91503.7	0.89
97968.6	0.897
104890	0.911
112301	0.919
120235	0.929
128730	0.937
137825	0.944
147563	0.949
157988	0.954
169151	0.959
181101	0.964
193897	0.967
207596	0.97
222263	0.974
237966	0.976
254779	0.98
272780	0.981
292052	0.981
312686	0.983
334778	0.986
358431	0.987
383755	0.987
410868	0.987
439896	0.988
470976	0.99
504251	0.99
539877	0.99
578021	0.991
618859	0.991
662583	0.992
709396	0.993
759516	0.994
813177	0.995
870630	0.996
932142	0.996
997999	0.997
1.06851e+06	0.998
1.144e+06	0.999
1.22483e+06	0.999
1.31136e+06	1
