9.069451834	2.514887026
17.76897919	1.121356027
17.42489312	1.416156195
12.80997451	1.249132257
15.69310953	1.507673707
9.018750825	1.885411041
12.39814456	2.118513701
13.98961244	1.440916764
13.09159777	1.457999611
14.07637949	2.001363003
16.00118608	1.321088818
14.2593584	1.515314904
16.08942872	1.146516987
13.23824026	2.05420926
16.69590265	1.159932281
11.80459279	2.303140228
15.67236687	1.161854091
9.139175866	1.410224622
15.98870531	1.7909449
13.11410852	1.863148894
13.58139923	1.889133652
12.97516264	1.504901565
13.36265927	1.4411853
10.25266738	2.364311042
10.99243572	1.170505069
8.227211094	1.244454261
15.04616022	1.327235054
13.28248894	1.952870157
12.32028393	2.091210386
13.25962585	1.352574353
16.51377307	1.252301458
13.93623671	1.373241582
17.65258683	1.586871511
9.302463082	2.117045438
9.298117228	2.44785411
13.35073316	2.106045126
8.791125567	1.669354152
10.94302192	1.143374389
13.9174545	1.139631928
12.89730594	1.99439924
17.35584534	1.640487857
12.84529731	1.683426718
15.39611171	1.276339201
8.127964267	2.062704262
16.66802279	1.759414874
8.967465933	2.084507081
9.46161328	2.327743038
11.91320295	1.588060249
16.76669304	1.627993574
8.473729759	1.804332222
13.03083169	1.17479524
9.423863512	1.242388855
17.83331124	1.34630785
11.90775525	1.710300952
14.30285895	1.189752541
12.53352754	1.479740902
12.84125762	1.307934731
16.64970431	1.40128197
10.10331221	1.861719028
14.63437986	1.805225362
17.57829076	1.148041921
15.60204134	1.780805532
17.33137709	1.132470638
15.14659637	1.934127563
15.68297042	1.728254043
9.485174785	2.392864575
15.23350914	1.466901115
11.75006937	2.280126153
10.52745042	2.053069565
15.89052704	1.848293184
14.01114328	1.717774105
12.27361676	2.008211224
8.460340955	1.270844255
9.682991072	2.227704704
12.21818808	1.408124012
11.56872307	1.317277782
15.54962378	1.550876633
10.81968263	2.056096243
10.73881243	1.22384237
17.25681127	1.871951153
14.42181351	1.560116871
11.69282971	1.700850128
14.77057856	1.323775061
14.30024253	1.749698039
8.43103718	1.49073205
10.58966305	1.228074027
9.399464425	1.988588766
17.97676042	1.207043429
15.60772199	1.918788316
15.29624867	1.833971901
17.5771263	1.646040842
17.95056832	1.821798047
10.14034148	1.308873771
15.70377255	1.149487282
8.963599096	2.513413866
16.13180496	1.658171615
16.00431519	1.300223446
10.48800249	2.051601635
17.99521284	1.578272054
9.327790352	1.758539625
11.26878437	2.332512912
10.65741872	2.277642892
10.08719031	2.085816691
11.9929905	2.148333593
16.54155683	1.667459225
11.43061343	1.508352615
14.19760122	1.322804832
11.32871326	1.474644404
11.5007171	1.678217685
15.23497527	1.43061845
15.01198774	1.692600187
15.46401783	1.91736488
10.65969257	1.22720146
9.539792319	1.18018637
14.13609302	1.447447839
11.24711663	1.696723458
16.54399528	1.397686824
17.07094099	1.53784641
17.53661093	1.372556433
13.91767744	1.885763403
16.26525115	1.747584461
12.44618287	2.020684098
17.53207315	1.674195341
11.97390507	1.812993673
14.97445639	1.966274149
11.70960198	1.462905673
13.03807228	1.954153359
11.08405954	2.106496686
13.03224552	1.684253094
9.526391243	1.890323489
13.11481892	1.950748726
10.72047812	1.474901374
10.64722512	2.131590841
13.32977707	1.824770743
16.65581734	1.571340274
12.10029256	1.815692251
13.80505837	1.826122332
11.44989375	1.166187045
9.395233246	1.319325899
12.14593011	2.167956094
17.48543148	1.278376967
13.93951578	1.663709118
12.60777787	1.726721064
17.56026191	1.72646302
12.90675039	1.259216914
13.58222659	1.701187744
17.18353088	1.566349596
15.19265801	1.75287388
14.17302316	1.88252191
12.40593196	1.846851645
11.03337331	1.329780659
9.099164615	2.563998359
10.81994799	1.493080827
13.9068775	1.71024514
10.71792801	1.744090963
9.377150777	1.445105543
