3870.16	6.72152e-06
4167.71	9.36246e-06
4488.14	2.02861e-05
4833.2	1.61467e-05
5204.8	1.24949e-05
5604.96	9.28226e-06
6035.89	1.50842e-05
6499.95	3.00156e-05
6999.69	2.044e-05
7537.85	2.93338e-05
8117.39	1.44209e-05
8741.48	1.63672e-05
9413.56	1.51987e-05
10137.3	2.4378e-05
10916.7	1.42974e-05
11756	1.77022e-05
12659.9	1.43835e-05
13633.2	1.81268e-05
14681.4	2.12623e-05
15810.1	2.22124e-05
17025.7	1.4515e-05
18334.7	1.91539e-05
19744.3	1.58102e-05
21262.3	1.774e-05
22897	1.53374e-05
24657.4	1.16049e-05
26553.2	9.7967e-06
28594.7	1.81945e-05
30793.2	1.3094e-05
33160.6	1.25514e-05
35710.1	1.23838e-05
38455.7	7.10273e-06
41412.3	4.39709e-06
44596.2	6.9997e-06
48024.9	4.87497e-06
51717.3	5.28141e-06
55693.5	4.67081e-06
59975.4	4.98794e-06
64586.5	4.22906e-06
69552.1	3.55312e-06
74899.6	4.34137e-06
80658.1	3.87017e-06
86859.4	2.3959e-06
93537.5	2.22485e-06
100729	1.67863e-06
108473	1.67869e-06
116813	1.22481e-06
125794	1.75774e-06
135466	1.15217e-06
145881	9.80756e-07
157097	7.45147e-07
169175	4.61298e-07
182182	8.56728e-07
196188	7.95563e-07
211272	3.69382e-07
227515	4.57347e-07
245008	2.12347e-07
263845	2.46484e-07
284130	4.11995e-07
305975	2.12545e-07
329499	2.36844e-07
354832	1.46623e-07
382113	6.80776e-08
411491	6.32172e-08
443128	1.4676e-07
477198	1.09025e-07
513886	2.53104e-08
553396	0
595943	4.36507e-08
641761	4.05343e-08
691102	0
744236	0
801456	1.62288e-08
863075	3.01403e-08
929431	1.39942e-08
1.00089e+06	3.89854e-08
1.07784e+06	1.20673e-08
1.16071e+06	0
1.24995e+06	0
1.34605e+06	9.66285e-09
1.44954e+06	0
1.56098e+06	0
1.681e+06	7.73747e-09
1.81024e+06	0
1.94942e+06	6.67208e-09
2.0993e+06	0
2.2607e+06	0
2.43451e+06	0
2.62168e+06	0
2.82325e+06	0
3.04031e+06	0
3.27406e+06	0
3.52578e+06	0
3.79685e+06	0
4.08877e+06	0
4.40313e+06	0
4.74166e+06	0
5.10621e+06	0
5.4988e+06	0
5.92156e+06	0
